S.no.,Start Date,Bookeeper Start Date,Estimated Days,Output Date,TAT,Urgent,Month,Client Reference,Responsible User,File Name,Company No.,Company UTR,File Source,Status,File Allocated to,Bookeeper,Reviewer,File Type,Period,Accountancy Fees,CS Fee,Company closure fess,Payroll Fees,PAYE Registration Fees,Company Strike off fees,Company compliances(Dormant)+Registered Office,Personal Tax fees,Adding SIC Code fees,Incorporation Fee,Adding director Fee,SA Fee,VAT Registration,Business plan,Total Fee,Work Done,No. of Bank Accounts,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Bank Transactions,Total Bank entries,No. of transactions (others),Total entries,Preparing Sales list,No. of sale invoices,No. of PINs ,No. of Wages,Bank received in,PINs given start date,PINs given done date,Time Taken( hrs),Notes,Fees
63,24 April 2025,24 April 2025,1,25 April 2025,1,Yes,04/2025,U038/ANK/HK,Hilal,Urbanalytic Ltd,12925691,5128525634,Allocation group,Under Review- UK,Pawan,Pawan,,QF,01/11/2023 - 31/10/2024,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Accounts ,2,68,33,0,0,0,0,101,57,158,-,6,39,12,CSV,,,,,
523,25 April 2025,29 April 2025,1,30 April 2025,5,,04/2025,S133/NS/BA,Bektas,Selman Hosgor Design Studio Ltd,11547851,6934227863,Allocation group,Completed,Vishal,Pawan,,VT,01/01/2025 - 31/03/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,189,0,0,0,0,0,189,42,231,Entered sale invoices,2,28,12,CSV,,,,,
524,25 April 2025,1 May 2025,,1 May 2025,6,,04/2025,,Darshana,MY Health Care LTD,08939020,2021324005,Task Sheet,Completed,Anamika,Anamika,,QB,01/01/2025 - 31/03/2025,1489.75,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.75,Journel entry,0,0,0,0,0,0,0,0,,,,,,,,,,,,
66,28 April 2025,29 April 2025,,29 April 2025,1,,04/2025,E031/ANK/HT,Haci,E&F Technology Consulting Ltd,09334618,5265811538,Allocation group,Completed,Sahil,Sahil,,VT,01/01/2025 - 31/03/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,42,0,0,0,0,0,42,24,66,Entered sale invoice,3,18,3,CSV,,,,,
67,28 April 2025,28 April 2025,1,29 April 2025,1,,04/2025,M049/ANK/SC,Silan,Momentvfx Limited,10796067,6876311574,Admin Mail,Completed,Pawan,Pawan,,VT,01/03/2024 - 28/02/2025,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Accounts ,1,110,0,0,0,0,0,110,56,166,Prepared sales list,16,28,12,CSV,,,,,
68,25 April 2025,28 April 2025,1.5,01 May 2025,6,,04/2025,,Darshana,Sweet & Sour Ltd.,13957956,1110412396,Task Sheet,Completed,Raghav,Raghav,,Xero,01/01/2025 - 31/03/2025,1076.40,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.40,VAT,5,27,106,1394,383,75,0,1985,17,2002,,,17,,PDF,,,,,
69,29 April 2025,29 April 2025,1.5,02 May 2025,3,,04/2025,G057/NS/ED,Hilal,Greenhouse Music Ltd,10460460,1859220162,Allocation group,Completed,Pawan,Raghav,Pawan,VT,01/12/2023 - 30/11/2024,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Accounts ,1,164,0,0,0,0,0,164,127,291,Prepared sales list,18,109,0,CSV,,,,,
70,30 April 2025,2 May 2025,,06 May 2025,6,,04/2025,T084/HT,Haci,Tunc Metal Ltd,11377204,5365704148,Allocation group,Completed,Sahil,Sahil,,VT,01/01/2025 - 31/03/2025,600.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.00,VAT,1,74,0,0,0,0,0,74,58,132,Entered sale invoice,46,9,3,CSV,,,,,
71,30 April 2025,30 April 2025,1,1 May 2025,1,Yes,04/2025,K121/NS/BB,Burcin,KLS Global Web Solutions Ltd,12456161,1973600415,Google Chats,Under Review- UK,Momin,Momin,,QF,01/09/2024 - 31/03/2025,840.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.00,Management Accounts,2,47,26,0,0,0,0,73,38,111,Entered sale invoice,10,21,7,CSV,,,,,
72,30 April 2025,1 May 2025,1,2 May 2025,2,Yes,04/2025,H052/ANK/BB,Burcin,Home Hair Do Ltd,11787234,8721219027,Google Chats,Under Review- UK,Momin,Momin,,VT,01/05/2024 - 30/04/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Accounts ,1,109,0,0,0,0,0,109,61,170,Entered sale invoice,31,18,12,PDF,,,,,
73,3 May 2025,3 May 2025,1,7 May 2025,4,,05/2025,E077/ANK/SC,Silan,Eco Display Cabinets Ltd,11391205,5910917311,Allocation group,Completed,Raghav,Raghav,Pawan,VT,01/05/2024 - 30/04/2025,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Accounts ,1,75,0,0,0,0,0,75,39,114,Prepared sales list,6,21,12,CSV,,,,,
74,6 May 2025,6 May 2025,,6 May 2025,0,Yes,05/2025,,Darshana,Daljeet Patel,N/A,N/A,Google Chats,Completed,Anamika,Anamika,,VT,01/01/2025 - 31/03/2025,428.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.40,VAT,1,81,0,0,0,0,0,81,,,,3,18,,,,,,,
75,6 May 2025,7 May 2025,,7 May 2025,1,Yes,05/2025,,Darshana,KELBSCO LTD,11259682,4602927132,Google Chats,Completed,Anamika,Anamika,,QB,01/01/2025 - 31/03/2025,181.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.80,VAT,2,103,103,0,0,0,0,206,,,,,3,,"PDF, CSV",,,,,
76,6 May 2025,6 May 2025,,07 May 2025,1,,05/2025,,Darshana,Mcgilway Hall Gas & Plumbing Services Limited,10688161,4010126849,Google Chats,Under Review- UK,Vishal,Vishal,,QB,01/01/2025 - 31/03/2025,284.40,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.40,VAT,2,50,130,0,0,0,0,180,0,180,,0,0,0,,,,,,
77,6 May 2025,8 May 2025,,9 May 2025,3,,05/2025,,Darshana,SAFE INTELLIGENCE LIMITED,13521100,1847821202,Task Sheet,Completed,Anamika,Anamika,,QB,01/04/2025 - 30/04/2025,274.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.80,Bookkeeping,5,20,76,9,7,0,0,112,,,,,65,,,,,,,
78,6 May 2025,7 May 2025,1,7 May 2025,1,Yes,05/2025,,Darshana,Maria Jones,,1087990338,Task Sheet,Completed,Raghav,Raghav,,QB,01/01/2025 - 31/03/2025,234.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.00,VAT,1,2,0,0,0,0,0,2,1,3,Passed sales entry,,,,,,,,,
79,7 May 2025,8 May 2025,2,9 May 2025,2,,05/2025,A152/NS/HK,Hilal,Alicangorgecvfx Ltd,11368848,5330921243,Allocation group,Completed,Raghav,Raghav,Pawan,QF,01/09/2023 - 31/08/2024,900.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.00,Year End Accounts ,3,119,9,22,0,0,0,150,66,216,-,5,57,4,PDF,,,,,
80,7 May 2025,8 May 2025,1,9 May 2025,2,,05/2025,S122/ANK/HK,Hilal,Studio Sputnik Art & Design Ltd.,11381818,3018025936,Allocation group,Completed,Raghav,Pawan,,VT,01/09/2023 - 31/08/2024,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Accounts ,1,93,0,0,0,0,0,93,24,117,Prepared sales list,8,4,12,CSV,,,,,
81,7 May 2025,8 May 2025,1,9 May 2025,2,,05/2025,,Gamze,Sourceplus consultancy Ltd ,11112497,1396329613,Allocation group,Under Review- UK,Momin,Vishal,,VT,01/03/2024 - 28/02/2025,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Accounts ,1,62,0,0,0,0,0,62,36,98,Prepared sales list,1,35,0,CSV,,,,,
82,7 May 2025,8 May 2025,1,9 May 2025,2,,05/2025,,Gamze,Demiralp MMS Consultancy Ltd,11739791,9122221949,Allocation group,Under Review- UK,Momin,Momin,,VT,01/04/2024 - 31/03/2025,780.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.00,Year End Accounts ,1,386,0,0,0,0,0,386,88,474,Prepared sales list,60,16,12,CSV,,,,,
83,9 May 2025,9 May 2025,,12 May 2025,3,,05/2025,,Ersin,Babagee Ltd,15026743,1880003569,Allocation group,Completed,Sahil,Sahil,,VT,25/07/2023 - 31/07/2024,840.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.00,Bank entries,2,98,50,0,0,0,0,148,0,0,0,0,0,0,PDF,,,,,
84,9 May 2025,9 May 2025,1,12 May 2025,3,,05/2025,T148/SC,Silan,Tower Construction & Decoration Limited,09557955,9707313969,Allocation group,Completed,Raghav,Pawan,,VT,01/01/2024 - 31/12/2024,840.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.00,Year End Accounts ,2,117,13,0,0,0,0,130,25,155,Prepared sales list,12,1,12,PDF,,,,,
85,9 May 2025,9 May 2025,1,12 May 2025,3,,05/2025,P044/AK,Silan,Pink Horse Estate Ltd.,10598754,9031503619,Allocation group,Completed,Raghav,Raghav,,VT,01/04/2024 - 31/03/2025,960.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.00,Year End Accounts ,1,88,0,0,0,0,0,88,39,127,,2,27,10,CSV,,,,,
86,9 May 2025,12 May 2025,1,14 May 2025,5,,05/2025,L041/NS/SC,Silan,Ladybird Event Ltd.,11730536,1709326522,Allocation group,Completed,Raghav,Anamika,Raghav,VT,01/11/2024 - 31/03/2025,780.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.00,Year End Accounts ,1,82,0,0,0,0,0,82,56,138,Prepared sales list,17,34,5,CSV,,,,,
544,9 May 2025,13 May 2025,,13 May 2025,4,,05/2025,,Darshana,PI Ecommerce Limited,14075815,6003813171,Task Sheet,Completed,Anamika,Anamika,,QB,01/02/2025 - 30/04/2025,410.40,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.40,VAT,1,23,,,,,,,,,,,17,,CSV,,,,,
545,7 May 2025,9 May 2025,2,15 May 2025,8,,05/2025,F013/NS/BB,Burcin,Filoli Floral design Ltd,09688185,5953528603,Allocation group,Under Review- UK,Momin,Vishal,,VT,01/10/2023 - 30/09/2024,960.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.00,Year End Accounts ,2,290,17,0,0,0,0,307,42,349,Prepared sales list,14,16,12,PDF,,,,,
89,12 May 2025,13 May 2025,,13 May 2025,1,,05/2025,,Darshana,Jo Sloane Limited,12265820,2181026697,Task Sheet,Under Review- India,Anamika,Vishal,,QB,01/02/2025 - 30/04/2025,118.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.80,VAT,1,14,0,0,0,0,0,14,7,21,,0,7,0,PDF,,,,,
90,12 May 2025,13 May 2025,,13 May 2025,1,,05/2025,,Darshana,PM Transaformation Services Limited,12967336,5465424028,Task Sheet,Under Review- India,Anamika,Anamika,,QB,01/02/2025 - 30/04/2025,386.40,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,401.40,VAT,1,21,,,,,,21,17,38,,2,15,,CSV,,,,,
546,13 May 2025,13 May 2025,,16 May 2025,3,,05/2025,,Gamze,Pamphylia Ltd,SC679695,6057302092,Allocation group,Completed,Sahil,Sahil,,QF,01/04/2024 - 31/03/2025,840.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.00,Year End Accounts ,1,613,0,0,0,0,0,613,303,916,0,291,0,12,CSV,,,,I have entered the bank from 01.04.24 to 01.05.25,
547,13 May 2025,13 May 2025,,14 May 2025,1,,05/2025,,Haci,Peri Information Technologies and consultancy Ltd,12022186,1484316531,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/02/2025 - 30/04/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,85,0,0,0,0,0,85,16,101,Entered sale invoice,3,10,3,CSV,,,,,
548,13 May 2025,14 May 2025,,16 May 2025,3,,05/2025,,Haci,Fikriye Berker Ltd,09903341,1430026901,Allocation group,Under Review- India,Vishal,Anamika,Sahil,VT,01/02/2025 - 30/04/2025,225.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.00,VAT,1,32,0,0,0,0,0,32,11,43,,0,9,2,CSV,,,,,
549,14 May 2025,14 May 2025,,15 May 2025,1,,05/2025,,Gamze,Youthall Ltd,12338407,1520229324,"Allocation group, India Client",Under Review- India,Sahil,Abhay,Sahil,VT,01/12/2023 - 30/11/2024,500.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.00,Year End Accounts ,1,52,0,0,0,0,0,52,3,55,Prepared sales list,2,1,0,CSV,,,,,
550,14 May 2025,14 May 2025,1,16 May 2025,2,,05/2025,,Jaleh,Luxury Design & Built Limited,5866057,,CA-Mail,Completed,Raghav,Raghav,,Xero,01/02/2025 - 30/04/2025,Not found (Jaleh's client),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,VAT,3,59,118,74,0,0,0,251,47,298,,11,36,,PDF,,,,,
551,14 May 2025,15 May 2025,,21 May 2025,7,,05/2025,,Bektas,Yasha Consulting & Traning Services Ltd,10482962,8561526209,Allocation group,Under Review- India,Vishal,Vishal,,VT,01/02/2025 - 30/04/2025,330.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.00,VAT,4,135,200,34,8,0,0,377,182,559,Entered sale invoice,17,162,3,PDF,,,,,
552,14 May 2025,15 May 2025,,19 May 2025,5,,05/2025,,Hilal,Digimocha Ltd,13368067,6363121939,Allocation group,Queries sent to CA,Abhay,Abhay,Sahil,QF,01/04/2024 - 31/03/2025,210.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.00,Year End Account ,1,417,0,0,0,0,0,417,22,439,,0,10,12,PDF,,,,,
553,15 May 2025,16 May 2025,,20 May 2025,5,,05/2025,,Haci,Inforward software limited,11211163,8094515551,Allocation group,Under Review- India,Vishal,Anamika,,VT,01/02/2025 - 30/04/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,218,,,,,,,,,,3,1,2,CSV,,,,,
554,15 May 2025,15 May 2025,,15 May 2025,0,,05/2025,,Hilal,TMS Tutoring Services Ltd,11221330,4685615129,Allocation group,Completed,Abhay,Abhay,Sahil,VT,01/06/2023 - 31/05/2024,720.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.00,Prepared Sales List,0,0,0,0,0,0,0,0,36,36,Prepared sales list,36,0,0,,,,,,
555,15 May 2025,20 May 2025,,21 May 2025,6,,05/2025,,Hilal,Fizix Information Technologies Ltd,13550406,6437927909,Allocation group,Queries sent to CA,Abhay,Abhay,Momin,QF,01/08/2024 - 31/12/2024,240.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.00,Preared Management Account ,3,30,3,2,0,0,0,35,6,41,, ,13,5,CSV,,,,,
556,16 May 2025,21 May 2025,1,22 May 2025,6,,05/2025,A284/BB,Burcin,Aydin Investment Limited,15458317,1369406845,Allocation group,Under Review- UK,Momin,Momin,,VT,31/01/2024 - 31/01/2025,Client not found in Xero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Year End Account ,1,22,0,0,0,0,0,22,6,28,0,0,6,0,CSV,,,,,
557,16 May 2025,17 May 2025,2,20 May 2025,4,,05/2025,M135/ANK/BB,Burcin,MRK Legal Consultancy Limited,13371367,2333417388,Allocation group,Under Review- UK,Momin,Momin,,QF,01/01/2024 - 31/12/2024,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account ,1,32,0,0,0,0,0,32,70,102,Entered sale invoice,13,45,12,PDF,,,,,
558,16 May 2025,16 May 2025,1,16 May 2025,0,,05/2025,S155/ANK/BB,Burcin,Studio Lia Ltd,11197106,1948729385,Allocation group,Under Review- UK,Momin,Momin,,QF,01/12/2023 - 30/11/2024,1545.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.00,Year End Account ,1,307,0,0,0,0,0,307,16,323,0,0,5,11,CSV,,,,,
559,15 May 2025,16 May 2025,1,19 May 2025,4,,05/2025,C109/ANK/SC,Silan,Crnimo Textile Ltd.,11448804,6528413314,Allocation group,Completed,Raghav,Raghav,,VT,01/05-2024 - 30/04/2025,720.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.00,Year End Account ,1,193,0,0,0,0,0,193,16,209,,8,,8,,,,,,
560,17 May 2025,19 May 2025,,21 May 2025,4,,05/2025,,Ersin,Mini Bees Nursery Ltd,13634621,2247714352,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/10/2023 - 30/09/2024,No invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Year End Account ,1,904,0,0,0,0,0,904,12,916,,0,0,12,CSV,,,,,
561,17 May 2025,22 May 2025,,23 May 2025,6,,05/2025,,Ersin,Arat Care Ltd,11791012,8654017190,Allocation group,Under Review- UK,Vishal,Vishal,,QF,01/05/2024 - 30/04/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account ,2,362,115,0,0,0,0,477,100,577,,47,41,12,PDF,,,,,
562,17 May 2025,17 May 2025,,19 May 2025,2,,05/2025,,Gamze,The Sun Electrical Services Ltd,12381782,1760427743,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/07/2024 - 28/02/2025,1080.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.00,Year End Account ,1,134,0,0,0,0,0,134,79,213,Prepared sales list,55,16,8,CSV,,,,,
563,17 May 2025,17 May 2025,,21 May 2025,4,,05/2025,A224/NS/SC,Silan,Ahudemirogludesign Limited,13101352,7315114487,Allocation group,Completed,Raghav,Anamika,Raghav,VT,01/05/2024 - 30/04/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account ,1,265,0,0,0,0,0,265,110,375,Prepared sales list,13,85,12,CSV,,,,,
564,17 May 2025,21 May 2025,,28 May 2025,11,,05/2025,,Ersin,BKH consulting Ltd ,11728738,1239019258,Allocation group,Completed,Vishal,Abhay,Sahil,VT,01/05/2024 - 30/04/2025,780.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.00,Year End Account ,1,127,0,0,0,0,0,127,12,139,Prepared sales list,59,25,12,PDF,,,,,
565,19 May 2025,20 May 2025,,21 May 2025,2,,05/2025,,Darshana,Darqube ltd,12197411,5951720791,Google Chats,Completed,Anamika,Anamika,,VT,01/01/2025 - 30/4/2025,715.20,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.20,VAT,3,188,24,1,,,,213,,,,,5,,CSV,,,,,
566,20 May 2025,21 May 2025,,22 May 2025,2,,05/2025,,Gamze,Lorien Consultancy Limited,11891528,2793718255,Allocation group,Under Review- UK,Sahil,Sahil,,QF,01/09/2024 - 19/05/2025,No invoice,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00,Management account,1,102,0,0,0,0,0,102,28,130,0,10,10,8,CSV,,,,,
567,20 May 2025,21 May 2025,,21 May 2025,1,,05/2025,,Bektas,Zippy It solution Ltd ,10675685,5903201890,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/02/2025 - 30/04/2025,360.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.00,VAT,1,34,0,0,0,0,0,34,23,57,Entered sale invoice,3,17,3,CSV,,,,,
568,20 May 2025,21 May 2025,,21 May 2025,1,,05/2025,,Darshana,Phase 3 Property Services Ltd,13123689,5802724114,Google Chats,Completed,Anamika,Anamika,,QB,01/02/2025 - 30/04/2025,356.40,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.40,VAT,1,84,,,,,,,,,,,28,,,,,,,
569,20 May 2025,22 May 2025,,27 May 2025,7,,05/2025,,Darshana,Borescope Aviation Limited,10055349,5083222652,Google Chats,Completed,Anamika,Anamika,,QB,01/02/2025 - 30/04/2025,No invoice,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00,VAT,2,45,29,,,,,74,274,348,,,7,,,,,,,
570,20 May 2025,21 May 2025,1,22 May 2025,2,,05/2025,D102/ANK/SC,Silan,Domestic Fiction Ltd.,12098912,3465023988,Allocation group,Completed,Raghav,Raghav,,VT,01/05/2024 - 30/04/2025,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account ,1,401,0,0,0,0,0,401,89,490,Prepared sales list,12,65,12,CSV,,,,,
571,21 May 2025,23 May 2025,2,28 May 2025,7,,05/2025,S074/ANK/SC,Silan,Studio Semiz Ltd.,10684026,2553000682,Allocation group,Completed,Raghav,Raghav,,VT,01/02/2024 - 31/01/2025,720.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.00,Year End Account ,1,164,0,0,0,0,0,164,152,316,Prepared sales list,29,111,12,CSV,,,,,
572,22 May 2025,23 May 2025,,27 May 2025,5,,05/2025,,Hilal,Ozgur Business Solutions Ltd,12002393,1917425054,Allocation group,Queries sent to CA,Abhay,Abhay,Sahil,QF,01/09/2024 - 31/08/2024,840.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.00,Year End Account ,1,316,0,0,0,0,0,316,0,316,,,19,12,PDF,,,,,
573,22 May 2025,22 May 2025,,22 May 2025,0,,05/2025,,Melis,Cheers&Chill Limited,15222439,5046022750,Google Chats,Completed,Sahil,Sahil,,VT,01/04/2025 - 30/4/2025,300.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.00,VAT (Enter Wages),0,0,0,0,0,0,0,0,3,3,0,0,0,3,,,,,,
574,22 May 2025,27 May 2025,,28 May 2025,6,,05/2025,,Darshana,luxsea swimwear,10800705,8282118539,Google Chats,Under Review- India,Anamika,Anamika,,QB,01/04/2025 - 30/4/2025,228.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.00,Bookkeeping,4,209,96,16,35,,,356,,,,,,,,,,,,
575,23 May 2025,23 May 2025,,27 May 2025,4,,05/2025,,Gamze,A Little Shine Event Ltd,11651950,1402024254,Allocation group,Under Review- UK,Sahil,Sahil,,VT,01/04/2024 - 31/03/2025,780.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.00,Year End Account ,1,83,0,0,0,0,0,83,31,114,0,0,19,12,CSV,,,,,
576,23 May 2025,29 May 2025,,31 May 2025,8,,05/2025,,Darshana,Sheh Construction Ltd,10413480,3780704671,Task Sheet,Completed,Anamika,Anamika,,QB,01/02/2025 - 30/04/2025,509.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.40,VAT,2,254,241,,,,,495,,,,,70,,CSV,,,,,
577,27 May 2025,29 May 2025,1,2 June 2025,6,,05/2025,C051/HA/SC,Silan,Yunus Emre Cetin,,7086855082,Allocation group,Completed,Raghav,Raghav,,VT,06/04/2024 - 05/04/2025,600.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.00,Year End Account ,1,43,0,0,0,0,0,43,26,69,Prepared sales list,21,3,2,PDF (Scanned),,,,,
578,27 May 2025,28 May 2025,,28 May 2025,1,,05/2025,,Darshana,DD TECHNOLOGY LTD,13711961,8781616670,Task Sheet,Completed,Anamika,Anamika,,QB,01/02/2025 - 30/04/2025,275.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.40,VAT,2,21,8,,,,,,,,,2,5,,PDF,,,,,
579,27 May 2025,31 May 2025,,2 June 2025,6,,05/2025,,Darshana,Albawadi Trading Ltd,07216842,4342002734,Task Sheet,Completed,Anamika,Anamika,,QB,01/02/2025 - 30/04/2025,509.40,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.40,VAT,1,148,,,,,,,,,,,33,,,,,,,
580,27 May 2025,27 May 2025,2,29 May 2025,2,,05/2025,O062/ANK/BB,Burcin,Hande Ozkural,N/A,N/A,Allocation group,Under Review- India,Momin,Vishal,Momin,VT,06/04/2024 - 05/04/2025,840.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.00,Year End Account ,1,175,0,0,0,0,0,175,27,202,Prepared sales list,9,18,0,PDF (Scanned),,,,,
581,28 May 2025,31 May 2025,,2 June 2025,5,,05/2025,,Haci,Cooper Quantity Surveying & Consulting Ltd,11294415,9506215525,Allocation group,Under Review- UK,Vishal,Vishal,,VT,01/02/2025 - 30/04/2025,450.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.00,VAT,1,352,0,0,0,,0,352,91,443,Entered sale invoice,9,79,3,CSV,,,,,
